marker	chr	pos	bp
JAX00299587	10	63.5130058	115290782
JAX00299590	10	63.5130059	115294147
JAX00299591	10	63.513006	115295674
JAX00299592	10	63.5130061	115296484
JAX00299593	10	63.5130062	115296516
JAX00299594	10	63.5130063	115296609
JAX00299598	10	63.5130064	115300518
JAX00299599	10	63.5130065	115300715
JAX00299600	10	63.5130066	115300870
JAX00022692	10	63.5130067	115341228
JAX00299606	10	63.5130068	115355658
JAX00299616	10	63.5706	115368537
JAX00022693	10	63.5942	115373197
JAX00022695	10	63.6292	115380106
JAX00299624	10	63.7430	115402582
JAX00299626	10	63.7447	115402915
JAX00299630	10	63.9203	115437606
JAX00196836	10	64.0061	115454554
JAX00299639	10	64.2252	115497843
JAX00299641	10	64.2560	115503913
JAX00299644	10	64.3750	115527418
JAX00022705	10	64.4244	115537175
JAX00299650	10	64.6037	115587439
JAX00299654	10	64.6079	115596180
JAX00299666	10	64.6144	115610025
JAX00022711	10	64.6194	115620597
JAX00196841	10	64.6216	115625205
JAX00022713	10	64.6246	115631676
JAX00022714	10	64.6363	115656345
JAX00022718	10	64.6571	115700412
JAX00299675	10	64.6606	115707813
JAX00022722	10	64.6755	115739482
JAX00299678	10	64.6769	115742425
JAX00022723	10	64.6963	115783448
JAX00299687	10	64.7093	115811102
JAX00022726	10	64.7114	115815398
JAX00299693	10	64.7228	115839589
JAX00196844	10	64.7247	115843575
JAX00022729	10	64.7272	115849044
JAX00022732	10	64.7504	115898019
JAX00299702	10	64.7661	115931336
JAX00022736	10	64.7703	115940291
JAX00299704	10	64.7729	115945724
JAX00022738	10	64.7882	115978145
JAX00299708	10	64.7976	115997942
JAX00022741	10	64.8076	116019190
JAX00299713	10	64.8290	116064637
JAX00299714	10	64.8315	116069913
JAX00299718	10	64.8344	116075967
JAX00299720	10	64.8419	116091814
JAX00299721	10	64.8477	116104171
JAX00299726	10	64.8691	116149522
JAX00299728	10	64.8816	116175862
JAX00022754	10	64.8836	116180271
JAX00299730	10	64.8950	116204250
JAX00299732	10	64.9057	116227008
JAX00299733	10	64.9060	116227664
JAX00299735	10	64.9132	116242917
JAX00299737	10	64.9166	116250052
JAX00299738	10	64.9180	116252958
JAX00022759	10	64.9204	116258042
JAX00299744	10	64.9351	116289318
JAX00299750	10	64.9401	116299765
JAX00299752	10	64.9425	116305005
JAX00299756	10	64.9507	116322384
JAX00022765	10	64.9582	116338204
JAX00022766	10	64.9582001	116338256
JAX00299759	10	64.9696	116362318
JAX00299760	10	64.9735	116370674
JAX00299770	10	64.9879	116401049
JAX00196856	10	64.9962	116418583
JAX00196857	10	64.9962001	116418596
JAX00299779	10	65.0054	116435060
JAX00299782	10	65.0347	116459899
JAX00299784	10	65.0404	116464743
JAX00299788	10	65.0687	116488682
JAX00022778	10	65.0804	116498636
JAX00022780	10	65.1201	116532240
JAX00299798	10	65.1761	116579669
JAX00299800	10	65.1784	116581665
JAX00196863	10	65.2151	116612753
JAX00299807	10	65.2477	116640374
JAX00299816	10	65.3623	116737452
JAX00299819	10	65.3785	116751119
JAX00299820	10	65.3894	116760417
JAX00299825	10	65.4019	116770986
JAX00299826	10	65.4032	116772036
JAX00299827	10	65.4038	116772602
JAX00299828	10	65.4039	116772640
JAX00022801	10	65.6967	116811989
JAX00299833	10	65.7011	116812453
JAX00196867	10	65.8826	116841670
JAX00299846	10	65.8899	116851954
JAX00022810	10	65.9587	116948869
JAX00299867	10	65.9637	116955866
JAX00299870	10	65.9643	116956702
JAX00299872	10	65.9655	116958400
JAX00299878	10	66.0177	117000391
JAX00022818	10	66.0717	117020865
JAX00299883	10	66.1498	117050442
JAX00299887	10	66.2450	117086530
JAX00299888	10	66.2458	117086841
JAX00022824	10	66.2904	117103760
JAX00299889	10	66.2919	117104339
JAX00299893	10	66.3170	117184445
JAX00022833	10	66.3170001	117228431
JAX00022834	10	66.3170002	117246687
JAX00299904	10	66.3591	117290019
JAX00022838	10	66.3662	117296884
JAX00022842	10	66.4107	117339850
JAX00299911	10	66.4361	117364310
JAX00299914	10	66.4371	117365269
JAX00299915	10	66.4374	117365555
JAX00299921	10	66.4399	117367972
JAX00299924	10	66.4470	117374811
JAX00299931	10	66.4699	117396948
JAX00022846	10	66.4739	117400776
JAX00022847	10	66.4765	117403335
JAX00299934	10	66.4847	117411225
JAX00299936	10	66.4870	117413467
JAX00299938	10	66.4945	117420638
JAX00299939	10	66.5245	117449579
JAX00299941	10	66.5307	117455583
JAX00299942	10	66.5416	117466129
JAX00299961	10	66.6028	117525197
JAX00299962	10	66.6031	117525477
JAX00299963	10	66.6032	117525569
JAX00299966	10	66.6062	117528480
JAX00299968	10	66.6065	117528745
JAX00299969	10	66.6071	117529311
JAX00299972	10	66.6100	117532096
JAX00299975	10	66.6108	117532912
JAX00299977	10	66.6130	117535040
JAX00299980	10	66.6182	117540057
JAX00022855	10	66.6217	117543443
JAX00022857	10	66.6227	117544379
JAX00299986	10	66.6409	117565616
JAX00299988	10	66.6506	117590445
JAX00299996	10	66.6522	117594713
JAX00300003	10	66.6896	117691203
JAX00300018	10	66.6972	117710869
JAX00300027	10	66.7246	117781624
JAX00300029	10	66.7318	117800168
JAX00022874	10	66.7338	117805435
JAX00022875	10	66.7406	117822819
JAX00196886	10	66.7460	117854604
JAX00300033	10	66.7460001	117856638
JAX00022877	10	66.7460002	117864940
JAX00022878	10	66.7460003	117871815
JAX00300039	10	66.7460004	117897864
JAX00022880	10	66.7460005	117905225
JAX00300043	10	66.7460006	117910844
JAX00300046	10	66.7460007	117913347
JAX00022883	10	66.7460008	117922680
JAX00300050	10	66.7460009	117946589
JAX00300052	10	66.746001	117951985
JAX00300053	10	66.7460011	117959317
JAX00300054	10	66.7460012	117959768
JAX00300055	10	66.7460013	117961504
JAX00300058	10	66.7460014	117968675
JAX00300062	10	66.7460015	117987614
JAX00300064	10	66.7460016	118023257
JAX00300070	10	66.7460017	118044657
JAX00196892	10	66.7460018	118072029
JAX00300072	10	66.7460019	118087999
JAX00300074	10	66.746002	118115281
JAX00022896	10	66.7460021	118119922
JAX00300078	10	66.7460022	118133196
JAX00300079	10	66.7460023	118133281
JAX00300083	10	66.7460024	118141140
JAX00300084	10	66.7460025	118141162
JAX00300085	10	66.7460026	118145440
JAX00300087	10	66.7460027	118150698
JAX00300088	10	66.7460028	118151167
JAX00300090	10	66.7460029	118156597
JAX00022901	10	66.746003	118170039
JAX00300094	10	66.7460031	118199001
JAX00300096	10	66.7460032	118199816
JAX00300097	10	66.7460033	118200128
JAX00300105	10	66.7460034	118249404
JAX00300108	10	66.7460035	118250245
JAX00300113	10	66.7460036	118254447
JAX00022908	10	66.7460037	118263667
JAX00300115	10	66.7460038	118288334
JAX00300116	10	66.7460039	118291044
JAX00196896	10	66.746004	118292574
JAX00300119	10	66.7496	118301364
JAX00300127	10	66.7841	118336194
JAX00022914	10	66.7843	118336339
JAX00300137	10	66.8335	118385976
JAX00022916	10	66.8336	118386077
JAX00300141	10	66.8387	118391217
JAX00300144	10	66.8512	118403879
JAX00300145	10	66.8574	118410144
JAX00300153	10	66.8682	118421025
JAX00300154	10	66.8801	118433039
JAX00300155	10	66.8804	118433302
JAX00196899	10	66.8870	118440009
JAX00300160	10	66.8889	118441918
JAX00300163	10	66.8997	118452843
JAX00022921	10	66.9078	118460994
JAX00022922	10	66.9080	118461161
JAX00022923	10	66.9086	118461741
JAX00300169	10	66.9086001	118461783
JAX00300170	10	66.9088	118461927
JAX00300172	10	66.9097	118462872
JAX00300173	10	66.9098	118463032
JAX00022924	10	66.9386	118492007
JAX00300180	10	66.9456	118499076
JAX00300181	10	66.9488	118502284
JAX00022929	10	66.9910	118544897
JAX00300183	10	67.0283	118582552
JAX00022934	10	67.0680	118622571
JAX00022935	10	67.0680001	118622621
JAX00022938	10	67.1067	118661603
JAX00300201	10	67.1450	118700304
JAX00300202	10	67.1467	118701973
JAX00300203	10	67.1505	118705795
JAX00300206	10	67.2085	118764301
JAX00022945	10	67.2099	118765733
JAX00022946	10	67.2099001	118765779
JAX00022947	10	67.2102	118766094
JAX00300207	10	67.2176	118773553
JAX00300211	10	67.2575	118813817
JAX00022949	10	67.2616	118817869
JAX00300218	10	67.2914	118847969
JAX00196901	10	67.3044	118861047
JAX00022953	10	67.3095	118866248
JAX00300222	10	67.3144	118871199
JAX00300224	10	67.3170	118873815
JAX00300229	10	67.3228	118879669
JAX00300235	10	67.3625	118919749
JAX00300237	10	67.3640	118921189
JAX00300238	10	67.3646	118921858
JAX00300245	10	67.3808	118938169
JAX00300246	10	67.3836	118940947
JAX00022958	10	67.3853	118942745
JAX00300248	10	67.3860	118943371
JAX00300249	10	67.3860001	118943400
JAX00300250	10	67.3878	118945182
JAX00196905	10	67.4288	118986599
JAX00300254	10	67.4339	118991734
JAX00300256	10	67.4343	118992115
JAX00300258	10	67.4364	118994208
JAX00300259	10	67.4369	118994740
JAX00300264	10	67.4456	119003501
JAX00300266	10	67.4460	119003950
JAX00300268	10	67.4485	119006470
JAX00300273	10	67.4621	119020202
JAX00300274	10	67.4624	119020512
JAX00022965	10	67.4632	119021245
JAX00300286	10	67.5315	119090192
JAX00300290	10	67.5358	119094533
JAX00300294	10	67.5470	119105815
JAX00196909	10	67.5483	119107133
JAX00022970	10	67.5484	119107285
JAX00300297	10	67.5507	119109571
JAX00300298	10	67.5535	119112415
JAX00300309	10	67.5822	119141363
JAX00022974	10	67.5848	119143934
JAX00022976	10	67.6208	119180322
JAX00022977	10	67.6211	119180584
JAX00300325	10	67.6438	119203525
JAX00300328	10	67.6445	119204156
JAX00300329	10	67.6448	119204554
JAX00300330	10	67.6454	119205080
JAX00300331	10	67.6454001	119205112
JAX00300334	10	67.6469	119206601
JAX00300335	10	67.6836	119243646
JAX00300338	10	67.6840	119244037
JAX00300340	10	67.6935	119253688
JAX00022982	10	67.6936	119253755
JAX00022983	10	67.7170	119277396
JAX00300343	10	67.7184	119278803
JAX00022986	10	67.7418	119302397
JAX00300354	10	67.7570	119317714
JAX00022988	10	67.7795	119340437
JAX00196914	10	67.8032	119364311
JAX00300359	10	67.8033	119364405
JAX00022992	10	67.8284	119389771
JAX00300365	10	67.8512	119412703
JAX00300367	10	67.8640	119425625
JAX00300372	10	67.8953	119457202
JAX00300374	10	67.9003	119462297
JAX00300379	10	67.9189	119481054
JAX00300385	10	67.9410	119532520
JAX00023003	10	67.9410001	119545021
JAX00196920	10	67.9410002	119549410
JAX00196921	10	67.9410003	119549476
JAX00300390	10	67.9410004	119600038
JAX00300391	10	67.9410005	119600202
JAX00300394	10	67.9410006	119615266
JAX00196923	10	67.9410007	119633182
JAX00300399	10	67.9410008	119648007
JAX00023011	10	67.9410009	119649221
JAX00300401	10	67.941001	119671832
JAX00300403	10	67.9410011	119673751
JAX00023014	10	67.9410012	119687686
JAX00300417	10	67.9410013	119747139
JAX00300418	10	67.9410014	119748914
JAX00300423	10	67.9410015	119775507
JAX00300424	10	67.9410016	119775564
JAX00300425	10	67.9410017	119775740
JAX00023023	10	67.9410018	119809964
JAX00300430	10	67.9410019	119842230
JAX00300432	10	67.9412	119844976
JAX00300434	10	67.9476	119847489
JAX00300435	10	67.9703	119856443
JAX00300438	10	67.9837	119861756
JAX00023029	10	68.0844	119901550
JAX00023030	10	68.0845	119901586
JAX00023031	10	68.0858	119902101
JAX00300442	10	68.1425	119924513
JAX00300443	10	68.1426	119924564
JAX00300444	10	68.1450	119925511
JAX00023032	10	68.1601	119931456
JAX00023033	10	68.1603	119931570
JAX00300446	10	68.1607	119931711
JAX00300447	10	68.1611	119931854
JAX00300456	10	68.3116	119991357
JAX00023038	10	68.3665	120013041
JAX00023042	10	68.4821	120058748
JAX00023049	10	68.6773	120143891
JAX00300477	10	68.7246	120193437
JAX00023053	10	68.7481	120218036
JAX00023054	10	68.7518	120221964
JAX00300485	10	68.7762	120247490
JAX00300488	10	68.7963	120268552
JAX00300490	10	68.7978	120270120
JAX00023057	10	68.8014	120273860
JAX00023058	10	68.8039	120276540
JAX00300493	10	68.8578	120332951
JAX00023063	10	68.8634	120338847
JAX00300496	10	68.8781	120354186
JAX00023067	10	68.9207	120398765
JAX00300504	10	68.9354	120414257
JAX00023068	10	68.9377	120416612
JAX00023069	10	68.9393	120418276
JAX00300505	10	68.9413	120420414
JAX00300506	10	68.9566	120436366
JAX00300509	10	68.9805	120461469
JAX00300510	10	68.9815	120462524
JAX00300519	10	68.9840	120507873
JAX00023080	10	68.9840001	120560334
JAX00300522	10	68.9840002	120563123
JAX00300525	10	68.9840003	120579309
JAX00300527	10	68.9840004	120580963
JAX00023082	10	68.9840005	120583346
JAX00300532	10	68.9840006	120583583
JAX00300536	10	68.9840007	120593631
JAX00300537	10	68.9840008	120594311
JAX00300538	10	68.9840009	120598112
JAX00300540	10	68.984001	120601668
JAX00300546	10	68.9840011	120623394
JAX00300549	10	68.9840012	120632792
JAX00023088	10	68.9840013	120657343
JAX00300557	10	68.9840014	120657928
JAX00300565	10	68.9840015	120666039
JAX00300569	10	68.9840016	120668705
JAX00023090	10	69.1243	120701722
JAX00300572	10	69.2141	120720091
JAX00023092	10	69.2467	120726759
JAX00300574	10	69.2484	120727116
JAX00023093	10	69.2540	120728249
JAX00300575	10	69.2825	120734098
JAX00196943	10	69.4466	120767665
JAX00300578	10	69.4788	120774257
JAX00300584	10	69.5843	120795839
JAX00300586	10	69.5904	120797094
JAX00300587	10	69.5913	120797279
JAX00300588	10	69.6518	120811375
JAX00023099	10	69.6546	120813609
JAX00300595	10	69.6622	120819755
JAX00300600	10	69.6707	120826700
JAX00300601	10	69.6711	120826983
JAX00300609	10	69.7019	120851943
JAX00023102	10	69.7188	120865591
JAX00023103	10	69.7241	120869875
JAX00300611	10	69.7514	120891997
JAX00023106	10	69.7760	120911961
JAX00300613	10	69.7858	120919881
JAX00196944	10	69.7999	120931310
JAX00023107	10	69.8092	120938840
JAX00300625	10	69.8270	120963368
JAX00023110	10	69.8299	120968909
JAX00023112	10	69.8385	120985568
JAX00196947	10	69.8503	121008354
JAX00300636	10	69.8686	121043704
JAX00300637	10	69.8687	121043734
JAX00300640	10	69.8760	121057900
JAX00300641	10	69.8768	121059387
JAX00300642	10	69.8825	121070369
JAX00300644	10	69.8900	121084862
JAX00300646	10	69.8925	121089770
JAX00300648	10	69.8955	121095569
JAX00300652	10	69.9013	121106712
JAX00300653	10	69.9020	121108091
JAX00023122	10	69.9089	121121375
JAX00023123	10	69.9122	121127811
JAX00300655	10	69.9145	121132275
JAX00023124	10	69.9226	121147832
JAX00300658	10	69.9340	121169787
JAX00300661	10	69.9343	121170344
JAX00300663	10	69.9429	121187058
JAX00300665	10	69.9471	121195181
JAX00300668	10	69.9498	121200360
JAX00300669	10	69.9499	121200584
JAX00300672	10	69.9516	121203795
JAX00300678	10	69.9523	121205247
JAX00300683	10	69.9621	121224062
JAX00300685	10	69.9666	121232853
JAX00300686	10	69.9670	121233597
JAX00300689	10	69.9703	121239988
JAX00300692	10	69.9744	121247766
JAX00023132	10	69.9786	121255957
JAX00300693	10	69.9799	121258476
JAX00300696	10	69.9820	121277865
JAX00300697	10	69.9820001	121281401
JAX00300699	10	69.9820002	121281950
JAX00300701	10	69.9820003	121283664
JAX00300702	10	69.9820004	121285894
JAX00023134	10	69.9820005	121290454
JAX00300707	10	69.9820006	121321432
JAX00300713	10	69.9820007	121329663
JAX00023139	10	69.9820008	121339888
JAX00300717	10	69.9820009	121360013
JAX00023142	10	69.9841	121365957
JAX00300719	10	69.9866	121367399
JAX00300723	10	69.9987	121374218
JAX00300724	10	69.9988	121374243
JAX00300725	10	70.0000	121374960
JAX00300729	10	70.0665	121412427
JAX00300732	10	70.0975	121429872
JAX00023146	10	70.1596	121464883
JAX00023147	10	70.1739	121472959
JAX00300740	10	70.1919	121483075
JAX00023150	10	70.2118	121494318
JAX00300743	10	70.2369	121508454
JAX00300747	10	70.2641	121523791
JAX00300748	10	70.2723	121528365
JAX00300751	10	70.3182	121554236
JAX00300755	10	70.3547	121574807
JAX00300758	10	70.3558	121575457
JAX00300761	10	70.3590	121610564
JAX00300762	10	70.3590001	121622522
JAX00023160	10	70.3590002	121627354
JAX00023164	10	70.3590003	121687936
JAX00023165	10	70.3590004	121694129
JAX00300779	10	70.3590005	121696754
JAX00300786	10	70.3590006	121728926
JAX00300787	10	70.3590007	121729166
JAX00300788	10	70.3590008	121729278
JAX00300791	10	70.3590009	121733145
JAX00300795	10	70.359001	121742897
JAX00300800	10	70.3590011	121758606
JAX00300801	10	70.3590012	121758808
JAX00023170	10	70.3590013	121763967
JAX00023172	10	70.3590014	121777795
JAX00300814	10	70.3590015	121789858
JAX00300817	10	70.3590016	121791050
JAX00300820	10	70.3590017	121805237
JAX00300821	10	70.3590018	121805629
JAX00300823	10	70.3590019	121805806
JAX00300827	10	70.359002	121810244
JAX00300830	10	70.3590021	121811233
JAX00300835	10	70.3590022	121832442
JAX00300838	10	70.3590023	121855387
JAX00300839	10	70.3590024	121855542
JAX00300845	10	70.3590025	121872204
JAX00300846	10	70.3590026	121890389
JAX00023181	10	70.3641	121906085
JAX00300857	10	70.3806	121951849
JAX00300859	10	70.3850	121964070
JAX00300860	10	70.3853	121964925
JAX00300861	10	70.3853001	121965103
JAX00300863	10	70.3884	121973607
JAX00023187	10	70.3913	121981639
JAX00300871	10	70.3922	121984245
JAX00300875	10	70.3979	122000108
JAX00300878	10	70.4003	122006842
JAX00300881	10	70.4018	122010951
JAX00023188	10	70.4042	122017702
JAX00023190	10	70.4094	122032019
JAX00300891	10	70.4134	122043278
JAX00300896	10	70.4159	122050034
JAX00300906	10	70.4206	122063129
JAX00023193	10	70.4241	122072844
JAX00300922	10	70.4399	122111730
JAX00300923	10	70.4404	122112492
JAX00300925	10	70.4415	122114182
JAX00300932	10	70.4497	122126193
JAX00300941	10	70.4776	122167133
JAX00300946	10	70.4819	122173527
JAX00300951	10	70.4881	122182592
JAX00300955	10	70.4931	122189901
JAX00023203	10	70.5083	122212305
JAX00300964	10	70.5135	122219208
JAX00300965	10	70.5235	122220492
JAX00196974	10	70.5256	122220762
JAX00300966	10	70.5665	122226024
JAX00300970	10	70.6102	122231639
JAX00300972	10	70.6187	122232729
JAX00300978	10	70.7050	122243816
JAX00300984	10	70.7535	122250055
JAX00023210	10	71.0041	122282259
JAX00196978	10	71.3929	122332233
JAX00301004	10	71.6855	122369838
JAX00023215	10	71.6996	122371642
JAX00301005	10	71.7019	122371937
JAX00301010	10	71.7109	122373104
JAX00301019	10	71.9830	122408073
JAX00023219	10	72.0250	122413466
JAX00301026	10	72.2737	122445421
JAX00301027	10	72.2749	122445584
JAX00301036	10	72.3130	122461573
JAX00301037	10	72.3130001	122465324
JAX00301038	10	72.3130002	122465493
JAX00301042	10	72.3130003	122504357
JAX00023225	10	72.3130004	122507037
JAX00023226	10	72.3130005	122507377
JAX00301045	10	72.3130006	122511796
JAX00301049	10	72.3130007	122517034
JAX00301050	10	72.3130008	122519517
JAX00301053	10	72.3130009	122535254
JAX00301056	10	72.313001	122540991
JAX00301058	10	72.3130011	122548543
JAX00301064	10	72.3130012	122560512
JAX00301070	10	72.3130013	122574541
JAX00023231	10	72.3130014	122579583
JAX00301077	10	72.3130015	122586199
JAX00301080	10	72.3130016	122588938
JAX00301085	10	72.3130017	122633578
JAX00196983	10	72.3130018	122642749
JAX00301095	10	72.3130019	122645164
JAX00301096	10	72.313002	122645176
JAX00301109	10	72.3130021	122685248
JAX00301111	10	72.3130022	122688969
JAX00023241	10	72.3130023	122708058
JAX00023242	10	72.3130024	122722586
JAX00301119	10	72.3130025	122731647
JAX00301125	10	72.3130026	122776188
JAX00301127	10	72.3130027	122783939
JAX00301131	10	72.3130028	122786906
JAX00301132	10	72.3130029	122787021
JAX00301133	10	72.313003	122787409
JAX00301136	10	72.3130031	122796165
JAX00301140	10	72.3130032	122802977
JAX00301142	10	72.3130033	122803141
JAX00301144	10	72.3130034	122807097
JAX00301146	10	72.3130035	122818345
JAX00301148	10	72.3130036	122819535
JAX00301149	10	72.3130037	122819551
JAX00301152	10	72.3130038	122827216
JAX00301155	10	72.3130039	122835832
JAX00023251	10	72.313004	122861078
JAX00023253	10	72.3130041	122863561
JAX00301163	10	72.3130042	122872326
JAX00301165	10	72.3130043	122875626
JAX00301168	10	72.3130044	122884489
JAX00301169	10	72.3130045	122885015
JAX00301172	10	72.3130046	122890470
JAX00301174	10	72.3130047	122892547
JAX00301175	10	72.3130048	122892956
JAX00023254	10	72.3130049	122904945
JAX00301178	10	72.313005	122906348
JAX00301182	10	72.3130051	122913552
